"transaction_id","transaction_date","amount","currency_code","currency_symbol","description","category_id","category_name","is_expense","is_cancelled","is_refund","original_transaction_id","signed_amount","created_at","updated_at"
"614","15/2/2024 11:52:00","67586.44","RUB","₽","Оплата Фриланс Аптека на рынке #603","17","Фриланс","f","f","f",,"67586.44","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"615","28/10/2024 16:56:00","126.01","RUB","₽","Приобретение Покупки Супермаркет вокзал #604","7","Покупки","t","f","f",,"-126.01","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"616","23/7/2024 01:21:00","2485.91","RUB","₽","Заказ Связь и интернет Офис вокзал #605","13","Связь и интернет","t","t","f",,"0","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"617","31/10/2025 20:16:00","71.35","RUB","₽","Оплата заказа Транспорт Онлайн аэропорт #606","3","Транспорт","t","f","f",,"-71.35","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"618","3/4/2025 21:49:00","48.52","RUB","₽","Покупка Такси Онлайн аэропорт #607","4","Такси","t","f","f",,"-48.52","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"619","15/2/2025 22:01:00","4081.21","RUB","₽","Заказ Коммунальные услуги Магазин онлайн #608","12","Коммунальные услуги","t","f","f",,"-4081.21","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"620","15/8/2025 18:57:00","8814.54","TJS","ЅМ","Оплата заказа Развлечения Ресторан онлайн #609","10","Развлечения","t","f","f",,"-8814.54","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"621","10/5/2024 20:53:00","13803.86","TJS","ЅМ","Расход Образование Филиал вокзал #610","14","Образование","t","f","f",,"-13803.86","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"622","24/4/2025 04:25:00","799.24","TJS","ЅМ","Расход Кафе и рестораны Магазин аэропорт #611","2","Кафе и рестораны","t","f","f",,"-799.24","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"623","10/1/2025 17:05:00","42.25","RUB","₽","Покупка Транспорт Магазин онлайн #612","3","Транспорт","t","f","f",,"-42.25","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"624","29/8/2025 16:05:00","53.46","RUB","₽","Покупка Транспорт Сайт улица #613","3","Транспорт","t","f","f",,"-53.46","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"625","16/3/2024 14:09:00","22016.68","TJS","ЅМ","Оплата Аптека Приложение аэропорт #614","20","Аптека","t","f","f",,"-22016.68","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"626","29/5/2025 01:03:00","147.84","RUB","₽","Приобретение Сувениры Приложение на рынке #615","27","Сувениры","t","f","f",,"-147.84","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"627","29/1/2024 03:14:00","7529.13","TJS","ЅМ","Оплата заказа Книги Супермаркет в ТЦ #616","22","Книги","t","f","f",,"-7529.13","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"628","26/9/2024 07:11:00","219303.58","EUR","€","Заказ Одежда и обувь Онлайн аэропорт #617","8","Одежда и обувь","t","f","f",,"-219303.58","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"629","31/7/2024 09:24:00","18571.89","TJS","ЅМ","Приобретение Книги Ресторан онлайн #618","22","Книги","t","f","f",,"-18571.89","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"630","11/9/2024 03:34:00","1699.41","RUB","₽","Оплата Аренда жилья Сайт улица #619","24","Аренда жилья","t","f","f",,"-1699.41","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"632","9/2/2024 11:09:00","2220.08","RUB","₽","Покупка Одежда и обувь Супермаркет улица #621","8","Одежда и обувь","t","f","f",,"-2220.08","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"633","19/4/2024 16:35:00","7166.44","RUB","₽","Покупка Путешествия Филиал вокзал #622","15","Путешествия","t","f","f",,"-7166.44","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"634","24/8/2024 09:39:00","1115.57","RUB","₽","Оплата Фитнес Ресторан онлайн #623","21","Фитнес","t","f","f",,"-1115.57","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"635","26/7/2025 13:08:00","100453.58","RUB","₽","Расход Фриланс Онлайн улица #624","17","Фриланс","f","f","f",,"100453.58","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"636","3/6/2024 19:28:00","17990.55","TJS","ЅМ","Приобретение Образование Ресторан онлайн #625","14","Образование","t","f","f",,"-17990.55","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"637","27/1/2024 17:26:00","5478.73","EUR","€","Оплата заказа Общественный транспорт Магазин вокзал #626","5","Общественный транспорт","t","f","t",,"-5478.73","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"638","18/1/2024 02:49:00","62110.75","RUB","₽","Приобретение Фриланс Кафе в центре #627","17","Фриланс","f","f","f",,"62110.75","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"639","31/3/2025 20:29:00","105563.5","RUB","₽","Оплата Фриланс Ресторан улица #628","17","Фриланс","f","f","f",,"105563.5","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"640","27/3/2024 04:58:00","109159.19","RUB","₽","Заказ Фриланс Кафе в ТЦ #629","17","Фриланс","f","f","f",,"109159.19","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"641","10/12/2023 14:40:00","710510.54","USD","$","Оплата заказа Подарки Сайт на рынке #630","18","Подарки","f","f","f",,"710510.54","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"642","19/3/2024 05:17:00","762.35","TJS","ЅМ","Покупка Покупки Сайт онлайн #631","7","Покупки","t","f","f",,"-762.35","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"643","13/12/2024 18:25:00","2693.37","RUB","₽","Покупка Электроника Ресторан вокзал #632","9","Электроника","t","f","f",,"-2693.37","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"644","24/2/2025 05:18:00","145512.2","RUB","₽","Оплата заказа Зарплата Офис в центре #633","16","Зарплата","f","f","f",,"145512.2","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"645","27/12/2024 04:28:00","81840.73","TJS","ЅМ","Оплата Подарки Кафе вокзал #634","18","Подарки","f","f","f",,"81840.73","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"646","26/8/2024 22:56:00","10177.94","RUB","₽","Расход Путешествия Онлайн аэропорт #635","15","Путешествия","t","f","f",,"-10177.94","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"647","7/9/2024 23:58:00","7771.13","RUB","₽","Покупка Подарки Ресторан улица #636","18","Подарки","f","f","f",,"7771.13","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"648","1/6/2024 02:43:00","160483.99","RUB","₽","Расход Зарплата Филиал возле дома #637","16","Зарплата","f","f","f",,"160483.99","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"649","24/5/2025 03:10:00","1599.15","RUB","₽","Покупка Книги Филиал в центре #638","22","Книги","t","f","f",,"-1599.15","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"650","21/1/2024 02:32:00","37.68","RUB","₽","Заказ Такси Аптека аэропорт #639","4","Такси","t","f","f",,"-37.68","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"651","15/9/2025 05:23:00","31450.74","TJS","ЅМ","Оплата заказа Онлайн-курсы Онлайн в ТЦ #640","23","Онлайн-курсы","t","f","f",,"-31450.74","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"652","14/1/2024 04:16:00","1337.73","RUB","₽","Оплата заказа Аптека Аптека улица #641","20","Аптека","t","f","f",,"-1337.73","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"653","16/4/2025 17:21:00","7742.54","RUB","₽","Покупка Подарки Онлайн улица #642","18","Подарки","f","f","f",,"7742.54","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"654","12/12/2024 11:15:00","3001.71","RUB","₽","Расход Электроника Ресторан в ТЦ #643","9","Электроника","t","f","f",,"-3001.71","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"655","12/7/2024 16:13:00","435.06","TJS","ЅМ","Заказ Такси Онлайн улица #644","4","Такси","t","f","f",,"-435.06","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"656","28/7/2024 07:03:00","47862.65","TJS","ЅМ","Оплата заказа Путешествия Аптека аэропорт #645","15","Путешествия","t","f","f",,"-47862.65","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"657","14/8/2025 17:49:00","1390.19","RUB","₽","Оплата заказа Одежда и обувь Офис онлайн #646","8","Одежда и обувь","t","f","f",,"-1390.19","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"658","17/10/2024 04:07:00","259.72","RUB","₽","Оплата заказа Машина Онлайн возле дома #647","6","Машина","t","f","f",,"-259.72","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"659","12/2/2025 00:50:00","56.91","RUB","₽","Оплата Продукты питания Сайт на рынке #648","1","Продукты питания","t","f","f",,"-56.91","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"660","20/1/2024 17:23:00","12701.35","TJS","ЅМ","Заказ Образование Ресторан улица #649","14","Образование","t","f","f",,"-12701.35","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"661","2/6/2025 16:09:00","6468.42","RUB","₽","Оплата Электроника Офис аэропорт #650","9","Электроника","t","f","f",,"-6468.42","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"662","21/4/2025 06:02:00","3618.23","RUB","₽","Заказ Коммунальные услуги Ресторан возле дома #651","12","Коммунальные услуги","t","f","f",,"-3618.23","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"663","28/2/2024 21:48:00","11611.85","TJS","ЅМ","Приобретение Книги Кафе улица #652","22","Книги","t","f","f",,"-11611.85","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"664","14/3/2024 03:53:00","1540.36","RUB","₽","Расход Книги Магазин возле дома #653","22","Книги","t","f","f",,"-1540.36","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"665","12/2/2025 08:55:00","489.34","RUB","₽","Расход Такси (Таджикистан) Приложение аэропорт #654","25","Такси (Таджикистан)","t","f","f",,"-489.34","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"666","10/5/2024 08:30:00","1115.74","TJS","ЅМ","Расход Покупки Ресторан аэропорт #655","7","Покупки","t","f","f",,"-1115.74","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"667","28/9/2024 05:40:00","249535.85","USD","$","Оплата Одежда и обувь Ресторан в центре #656","8","Одежда и обувь","t","f","f",,"-249535.85","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"668","26/2/2024 03:04:00","54.22","RUB","₽","Расход Местные продукты Кафе аэропорт #657","26","Местные продукты","t","f","f",,"-54.22","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"669","6/9/2024 01:28:00","26.74","RUB","₽","Заказ Такси Сайт на рынке #658","4","Такси","t","f","f",,"-26.74","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"670","16/2/2025 11:02:00","4274.85","TJS","ЅМ","Расход Машина Филиал вокзал #659","6","Машина","t","f","f",,"-4274.85","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"671","18/10/2024 11:42:00","872.83","KZT","₸","Заказ Электроника Супермаркет возле дома #660","9","Электроника","t","f","f",,"-872.83","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"672","15/11/2025 13:37:00","613.65","TJS","ЅМ","Оплата заказа Сувениры Кафе онлайн #661","27","Сувениры","t","f","f",,"-613.65","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"673","5/4/2024 23:55:00","16812.55","RUB","₽","Приобретение Подарки Кафе в ТЦ #662","18","Подарки","f","f","f",,"16812.55","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"674","9/3/2025 09:54:00","546.64","TJS","ЅМ","Расход Такси Магазин на рынке #663","4","Такси","t","f","f",,"-546.64","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"675","2/7/2025 21:38:00","18336.6","TJS","ЅМ","Заказ Аренда жилья Онлайн в центре #664","24","Аренда жилья","t","f","f",,"-18336.6","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"676","16/3/2025 16:33:00","27.28","RUB","₽","Оплата заказа Транспорт Ресторан онлайн #665","3","Транспорт","t","f","f",,"-27.28","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
"677","17/6/2025 09:56:00","10745.25","TJS","ЅМ","Приобретение Красота и здоровье Магазин в ТЦ #666","11","Красота и здоровье","t","f","f",,"-10745.25","5/12/2025 17:02:13.231799","5/12/2025 17:02:13.231799"
